date,username,tweet,language,hashtags,cashtags,nlikes,nreplies,nretweets
2022-04-24 05:19:44,Thenizzar,I am grateful.  Lifetime grateful to @garyvee for being the light to my #NFTs journey.  Without him asking us to do our 50h homework I’d have never bought @BoredApeYC that early. It was my first #NFT ever. Then my first ever minted #NFT was my @veefriends Perfect Persian Cat 💜  https://t.co/TEFun7EGFB,en,"['nfts', 'nft', 'nft']",[],15,4,1
2022-04-24 05:19:40,Genesis6974,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/ZPQuFNWJv0  #NFTs #NFTCollector #nftcommunity  https://t.co/qqvrsH6xx1",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],4,1,0
2022-04-24 05:19:37,diormoves,Can this be a coincidence?  @OthersideMeta vs @Meta  #NFTs #NFT  https://t.co/4jKj945cS8,en,"['nfts', 'nft']",[],6,1,0
2022-04-24 05:19:32,mothership_nft,"Drop your art, whales are watching! 👇👇  #NFT #NFTart #NFTCommunity #NFTs #NFTartist",en,"['nft', 'nftart', 'nftcommunity', 'nfts', 'nftartist']",[],5,8,0
2022-04-24 05:19:31,ibrahim_klc11, https://t.co/kDNkVjK7Po #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  Abandonment 0.07 ETH  https://t.co/q9gaktCl5F,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],6,0,0
2022-04-24 05:19:27,nftp0sts,"The Donkey Richards. Discord | NFT Twitter | Official… | by The Donkey Richards | Apr, 2022 | Medium #NFT #NFTs  https://t.co/WyqdxC0QeJ",en,"['nft', 'nfts']",[],2,0,0
2022-04-24 05:19:22,WeapnC,📢New NFT Project📢 🔗Only 444 NFTs 🎁10 WL spots Giveaway 🔥48 H🔥 ✅Follow us  ✅Like &amp; RT  ✅Tag 3 Friends ✅Join our discord  https://t.co/UV9Ojx2Mdq  #NEWNFT #NFTGiveaways #NFTProject #WhitelistGiveaway #nft #NFTCommunity #NFTs #NFTCommunitys #ETH  https://t.co/8w5W4jHGCY,en,"['newnft', 'nftgiveaways', 'nftproject', 'whitelistgiveaway', 'nft', 'nftcommunity', 'nfts', 'nftcommunitys', 'eth']",[],5,3,1
2022-04-24 05:19:17,gokhanseyitvan,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/GFIri9TOvt  #NFTs #NFTCollector #nftcommunity  https://t.co/TL82m4HbQL",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],3,0,0
2022-04-24 05:19:00,ibrahim_klc11, https://t.co/p4fg9tZI5s #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  Controlling and achieving 0.08 ETH  https://t.co/vn0Rvnfn3I,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],6,1,0
2022-04-24 05:18:59,lostwomens_,3x FREE MINTS GIVEAWAY 🎁  To thank you for the enormous support you are giving us I want to repay you with this.  How to enter: 💦Like &amp; RT 💦Tag 3 friends 💦Follow US 💦Enter  https://t.co/LAxdNwprWQ  Giveaway ends in 24 Hours.  #nft #nfts #NFTCommunity #NFTGiveaways #NFTshill  https://t.co/QEY1ME1jS3,en,"['nft', 'nfts', 'nftcommunity', 'nftgiveaways', 'nftshill']",[],25,15,14
2022-04-24 05:18:58,nftwordn1,Check out my new 1/1 edition #NFTs on #OpenSea!  https://t.co/2LjkxB1981 via @opensea  #nft #Polygon #PolygonNFTs #PolygonNFT #gasfree,en,"['nfts', 'opensea', 'nft', 'polygon', 'polygonnfts', 'polygonnft', 'gasfree']",[],5,1,0
2022-04-24 05:18:54,coolTimmyAce,Set a reminder for this upcoming Space!🥳 #NFT #NFTs #NFTCommunity #NFTGiveaways  @ZombieZebrasNFT  @ZombieApesNFT,en,"['nft', 'nfts', 'nftcommunity', 'nftgiveaways']",[],8,1,2
2022-04-24 05:18:54,ensberg_nft,"New Drop!  Masterpiece: ""Feluvaderen"" by the Master Alberto Carvi  Sale: 1̶7̶👉 11.99 ETH !   https://t.co/CbnbURKwaw via @opensea  #NFTdrop   #NFT #nftcollector  #NFTs  #NFTCommunity  #nftart #NFTCollection  #OpenSeaNFT  #abstractnft  https://t.co/0q6DQcDQ2A",es,"['nftdrop', 'nft', 'nftcollector', 'nfts', 'nftcommunity', 'nftart', 'nftcollection', 'openseanft', 'abstractnft']",[],9,1,0
2022-04-24 05:18:47,Jacktheoiler,Originiality at its finest   https://t.co/N0ICBkRfe6  $ETH $FTM #NFT #NFTs  https://t.co/DwejKPqHnz,en,"['nft', 'nfts']","['eth', 'ftm']",11,2,1
2022-04-24 05:18:45,LottoBull,🎉 WL &amp; FREEMINT🎉 We offer  @lottobull   WL 300 seats donated by the team! 🔥 To enter: 1️⃣ Follow both  @lottobull  &amp;  Discord:  https://t.co/R4FN4YQwww  2️⃣ Like &amp; Retweet 3️⃣ Tag friends 🤗.   10 GUESTS = 1 FREE MINT 🎁  20 GUESTS = 2 FREE MINT 🎁  ON OUR DISCORD ✅ #NFT #NFTs  https://t.co/ZbU9r5Nb0G,en,"['nft', 'nfts']",[],1,0,0
2022-04-24 05:18:44,ibrahim_klc11, https://t.co/f6Vd894hk4  https://t.co/uFOohscTNO #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  Back To Life 0.04 ETH  https://t.co/KVsWiav5cX,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],3,0,0
2022-04-24 05:18:43,nftnews111,"Free #NFT giveaway 🛍  Drop your $ETH address, RT &amp; Follow @nftnews111  #NFTCommunity #NFTGiveaway #NFTs #NFTCollection #eth #OpenDAO #nftcollector #NFTdrop #Web3  https://t.co/9NPSWuC47B",en,"['nft', 'nftcommunity', 'nftgiveaway', 'nfts', 'nftcollection', 'eth', 'opendao', 'nftcollector', 'nftdrop', 'web3']",['eth'],18,8,6
2022-04-24 05:18:29,ibrahim_klc11, https://t.co/iFH88nz3mo #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograp view from above.  0.07 ETH  https://t.co/A9yMXkz89P,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograp']",[],5,0,0
2022-04-24 05:18:23,alraz51,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/ZwYzWjS2nd  #NFTs #NFTCollector #nftcommunity  https://t.co/I0RCL5bDR9",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],6,0,0
2022-04-24 05:18:23,badapplenft,"The Perry collection is available at Opensea.  Don't waste your time and check it out, you won't regret it  https://t.co/gXGDw8XCBV #nft #NFTGiveaway #NFTCommunity #NFTartist #nftcollectors #NFTCollection #nfts",en,"['nft', 'nftgiveaway', 'nftcommunity', 'nftartist', 'nftcollectors', 'nftcollection', 'nfts']",[],7,1,0
2022-04-24 05:18:17,ibrahim_klc11, https://t.co/JtvdC2H48A #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  Squint Eye Punk#2709 0.2 ETH  https://t.co/LXUadPTzle,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],6,0,0
2022-04-24 05:18:06,OmnyBrand,👕🥽Virtual Fashion🥽👕#nft #nftcommunity #nfts #nftartist #clo3d #adobeaero #vr #ar #metaverse  https://t.co/RxpkOxTTSn,en,"['nft', 'nftcommunity', 'nfts', 'nftartist', 'clo3d', 'adobeaero', 'vr', 'ar', 'metaverse']",[],3,0,0
2022-04-24 05:18:05,notSNAKamoto,My Fuzzies  @Fuzzy_Fighters #607 #710  #NFTs #nft #NFTCollection  https://t.co/ML8PQfnM7f,en,"['nfts', 'nft', 'nftcollection']",[],4,1,0
2022-04-24 05:18:01,WeaponCards,📢New nft project📢 🔗Only 444 NFTs 🎁5 WL spots giveaway  ✅Follow us  ✅Like &amp; RT  ✅Tag Friends ✅Join our discord  https://t.co/0ZzROfcOE0  #NFTGiveaways #NFTProject #WhitelistGiveaway #nft #NFTCommunity #NFTs #SolanaNFT  https://t.co/Ty4AvxI7rm,en,"['nftgiveaways', 'nftproject', 'whitelistgiveaway', 'nft', 'nftcommunity', 'nfts', 'solananft']",[],4,1,0
2022-04-24 05:17:59,franckmallouk,"Fancy Kitten #64. NFT available on OpenSea :  https://t.co/OVJ1Q7EdhI via @opensea   Fancy Kittens NFT collection (description, properties and prices updated. Don't miss out) :  https://t.co/AHdQpqh1Ei  #nft #NFTs #cryptoart #nftart #PolygonNFTs #opensea #kittens #kitties #cats  https://t.co/MaDV68coXh",en,"['nft', 'nfts', 'cryptoart', 'nftart', 'polygonnfts', 'opensea', 'kittens', 'kitties', 'cats']",[],7,1,0
2022-04-24 05:17:55,ibrahim_klc11, https://t.co/uFOohscTNO #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  a warm image  https://t.co/E45Q5BtpQh,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],7,1,0
2022-04-24 05:17:42,Izejioha1,@Hadi7i @communi3_io Awesome project @RascoDan2 @Princechukz2 @Omanzy2  #Nft #Nfts #Wlgiveaway,en,"['nft', 'nfts', 'wlgiveaway']",[],5,0,0
2022-04-24 05:17:36,reohorrorpop,GM🌞  #NFT #NFTartist #NFTcollector #FoundationNFT #NFTs #NFTCommunity #nftcollector #NFTdrop #opensea   https://t.co/r6nCCNKeEd,und,"['nft', 'nftartist', 'nftcollector', 'foundationnft', 'nfts', 'nftcommunity', 'nftcollector', 'nftdrop', 'opensea']",[],11,1,0
2022-04-24 05:17:32,ibrahim_klc11, https://t.co/uFOohscTNO #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph   Worship And Prayer  0.07 ETH  https://t.co/45zqOYjMoM,en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],9,1,0
2022-04-24 05:17:23,epicxpression_,hope everyone’s having a wonderful day! #nft #NFTCommunity #NFTartist #cryptocurrecy #NFTs  https://t.co/dz6dTsG2bq,en,"['nft', 'nftcommunity', 'nftartist', 'cryptocurrecy', 'nfts']",[],7,0,0
2022-04-24 05:17:21,buttheadnft,#NFT of BUTT Old Comic is now alive!  ID : 13 Price : 0.02 ETH (MATIC)  #nftcommunity #nftart #nftcollection #nftmint #nftdrop #nftgiveaway #nfts #nftartist  Check out this item on OpenSea  https://t.co/Rhkgwh4NOL via @opensea  https://t.co/gqVhhJML2C,en,"['nft', 'nftcommunity', 'nftart', 'nftcollection', 'nftmint', 'nftdrop', 'nftgiveaway', 'nfts', 'nftartist']",[],7,0,0
2022-04-24 05:17:20,RedKingNinja,"Today's visit to the @ThePossessedNFT lab came early, and I missed it. 🥲 So just had to sign up for the next, and this time I'll be there😌🙌 #Pssssd #NFT #NFTs #NFTCommunity  https://t.co/IJH7XLtDOA",en,"['pssssd', 'nft', 'nfts', 'nftcommunity']",[],7,1,0
2022-04-24 05:17:12,Official_PrivyG,I love the spirit of the #NFTCommunity   I appreciate the love y’all are showing to my collection on @opensea.  #NFTs #NFTGiveaway #NFTmarketplace #NFTminting #nft #NFTLiverpool,en,"['nftcommunity', 'nfts', 'nftgiveaway', 'nftmarketplace', 'nftminting', 'nft', 'nftliverpool']",[],8,0,0
2022-04-24 05:17:05,Joker_AKQJ10,"Mindfulness Experience in the Metaverse  Let's enjoy the works and get a POAP!  📍 -51,-106  @187JDR @xt600tx @K1T4N4_   #Gallery187 #Decentraland! #DCL #Metaverse #NFT #NFTs #NFTCommunity  #NFTcollections  #giveaway #POAP #POAPs  https://t.co/Axrqau69TL",en,"['gallery187', 'decentraland', 'dcl', 'metaverse', 'nft', 'nfts', 'nftcommunity', 'nftcollections', 'giveaway', 'poap', 'poaps']",[],9,1,0
2022-04-24 05:17:02,Spriteheads,This #Spritehead is on auction for 24hrs with a starting price of 1 $MTV = $0.003😍  Link👇 @NeftiArt 💙  https://t.co/z3kOTdGHPD  Happy bidding!😎  #NFT #Multivac #NFTCommunity #NFTs #NFTmarketplace #Nefti #community #NFTCollection #nftart #nftcollector #MintOfTheDay #Mintingnow  https://t.co/i3eRcoOwG8,en,"['spritehead', 'nft', 'multivac', 'nftcommunity', 'nfts', 'nftmarketplace', 'nefti', 'community', 'nftcollection', 'nftart', 'nftcollector', 'mintoftheday', 'mintingnow']",['mtv'],15,1,1
2022-04-24 05:17:01,ibrahim_klc11," https://t.co/mBgIQPoY1m #NFT #NFTs #NFTCommmunity #NFTGiveaway #nftcollector #NFTdrop #NFTcollections #NFTartist #NFTart #NFTphotographers #nftphotographer #NFTphotograph  Stop, do not go. Be my guest. Stay with me tonight. Let's get better.  0.095 ETH  https://t.co/0gluBwAfhF",en,"['nft', 'nfts', 'nftcommmunity', 'nftgiveaway', 'nftcollector', 'nftdrop', 'nftcollections', 'nftartist', 'nftart', 'nftphotographers', 'nftphotographer', 'nftphotograph']",[],7,1,0
2022-04-24 05:17:00,HAMZA_ZDH,🔥 NFT COLLECTION OF THE DAY 🔥  👑Project Name:    World Wide Virus 💎Items:      5555 ITEMS ⚡️Mint:        0.25 SOL ⏰Time:       12:00 PM UTC 🗓️Day:         24 APRIL  🔵Twitter: @lag_jat 🟣Discord:   https://t.co/JuqKMiHugI  #NFTs #NFTCommunity #NFT #NFTCollector #SolanaNFTs  https://t.co/f6quF9pDVI,en,"['nfts', 'nftcommunity', 'nft', 'nftcollector', 'solananfts']",[],12,1,0
2022-04-24 05:16:54,AlessandroDeTo6,"We plan to CHANGE drawing STYLE 🖼and abandon pixel art👾  We should face costs 💵(900€), We will only succeed thanks to your support!!!  With your help we earned 97€!!!  When we sell, we always continue to support the community!  #NFT #NFTCommunity #NFTs #NFTcollection  https://t.co/xEmV5Rebub",en,"['nft', 'nftcommunity', 'nfts', 'nftcollection']",[],19,1,9
2022-04-24 05:16:38,OkeanidNfte,Check out this item on OpenSea  https://t.co/8NJlSlmsWd via @opensea  #NFTs #NFT #NFTCommunity #NFTDrop #NFTartist  #NFTArts,en,"['nfts', 'nft', 'nftcommunity', 'nftdrop', 'nftartist', 'nftarts']",[],9,0,0
2022-04-24 05:16:37,CryptoKevvvv,"🎁 #NFTGiveaway 🎁  ✅Follow 👉 @TekzApeClub &amp; @CryptoKevvvv @Dawson_3303  ✅ ❤️ &amp; RT this + Pinned Tweet 📌  Drop your $ETH address, Follow &amp; RT🔄  #NFT #NFTs #NFTCommunity  #nftart #nftcollectors #ETH  #NFTdrop #NFTdrops #APE  #Giveaways #NFTGiveaways  https://t.co/DttFoS69Ex",en,"['nftgiveaway', 'nft', 'nfts', 'nftcommunity', 'nftart', 'nftcollectors', 'eth', 'nftdrop', 'nftdrops', 'ape', 'giveaways', 'nftgiveaways']",['eth'],42,43,27
2022-04-24 05:16:35,SwagableArt,Check out this item on OpenSea  https://t.co/9MSt7Xe4zL #NFT #NFTs #nftart #NFTartists #NFTartworks #NFTCommunity #nftcollectors  #NFTCollection #ETH #Ethereum #PolygonNFT #OpenSeaNFT via @opensea,en,"['nft', 'nfts', 'nftart', 'nftartists', 'nftartworks', 'nftcommunity', 'nftcollectors', 'nftcollection', 'eth', 'ethereum', 'polygonnft', 'openseanft']",[],12,2,1
2022-04-24 05:16:26,Mustybayram,@NFTCerealKiller @NFTcoll59321638 Panda Vip Club  Check out my new item   Panda #126  Price  0.005 ETH  #NFTs #NFT #NFTCommunity #nftart #OpenSeaNFT  #OpenSea #Metaverse @opensea #Ethereum #NFTCollection #NFTGiveaway #NFTdrop #NFTLaunch #DoodleWorld  #drawing  #DoodlesNFT   https://t.co/6oFHdT1rOK,en,"['nfts', 'nft', 'nftcommunity', 'nftart', 'openseanft', 'opensea', 'metaverse', 'ethereum', 'nftcollection', 'nftgiveaway', 'nftdrop', 'nftlaunch', 'doodleworld', 'drawing', 'doodlesnft']",[],8,1,0
2022-04-24 05:16:20,majkfit,one of the greatest pixel art since LarvaLabs CryptoPunks 2% royality on secondary was free mint just simple get on while you can.  https://t.co/n0LoeeYlHI @ApeReunion #NFTCommunity #NFT #NFTdrops #ETH #ethereum #NFTs #nftartist #bluechip #art #pixelart #cryptopunks #LFG  https://t.co/DsXNrsRx0B,en,"['nftcommunity', 'nft', 'nftdrops', 'eth', 'ethereum', 'nfts', 'nftartist', 'bluechip', 'art', 'pixelart', 'cryptopunks', 'lfg']",[],22,3,7
2022-04-24 05:16:19,Doziblenft, https://t.co/ABR82R1u11 #NFT #NFTs #NFTCommunity #NFTdrops #nftart #NFTartist #NFTCollection #nftcollector #NFTdrop #NFTProject  https://t.co/m34YejgIyx,und,"['nft', 'nfts', 'nftcommunity', 'nftdrops', 'nftart', 'nftartist', 'nftcollection', 'nftcollector', 'nftdrop', 'nftproject']",[],10,1,0
2022-04-24 05:16:05,NFTKEY,🟢 Ancestral Uman 1465 bought for 389 FTM  Discover more in the collection here:  https://t.co/JatC9rIGDS  #NFTs #NFT #FTM $FTM #NFTartist @worldofumans  https://t.co/DjVm9JJWfH,en,"['nfts', 'nft', 'ftm', 'nftartist']",['ftm'],11,1,0
2022-04-24 05:16:01,Doziblenft, https://t.co/ABR82R1u11 #NFT #NFTs #NFTCommunity #NFTdrops #nftart #NFTartist #NFTCollection #nftcollector #NFTdrop #NFTProject  https://t.co/dP4kNzRfRw,und,"['nft', 'nfts', 'nftcommunity', 'nftdrops', 'nftart', 'nftartist', 'nftcollection', 'nftcollector', 'nftdrop', 'nftproject']",[],12,1,0
2022-04-24 05:15:54,BuildersMeta,Epic street fighter @JCVD   #NFTCommunity #nft #NFTs #nftart  #NFTCollection #nftcollector  https://t.co/2muKFTmexT,en,"['nftcommunity', 'nft', 'nfts', 'nftart', 'nftcollection', 'nftcollector']",[],8,1,0
